site,year,temp,temp_var,rh,rh_var,vpd,precip,precip_var,solrad,solrad_var
726350,2003,14.06,6.10841828914924,72.96,4.6809205045042335,0.44,505.5,0.001163054232672414,194.92,330.2736649830912
725440,1993,16.11,5.374649431142493,75.59,4.199316390933284,0.45,1144.7,0.0019496126036117145,193.36,363.4380519363236
723060,1962,19.17,3.16337811684051,70.26,6.867246010031294,0.67,730.4,0.001819424169042421,229.64,381.83781365708097
725460,1987,18.14,4.226161292417182,67.49,5.846773514520176,0.68,735.7,0.0019218947916390431,229.0,368.637618344743
726450,1962,13.04,7.431602295768316,73.16,3.563789080063016,0.41,520.1,0.0013440763000861825,211.35,339.0884046261352
724500,1992,18.94,3.101789234295802,69.77,5.210945027481931,0.67,646.1,0.0016454200059646525,219.0,376.1698965438125
725190,1989,14.14,6.218151575664273,72.47,5.1226078998001245,0.45,647.9,0.0009699856516884963,208.38,348.73380393955324
726360,1962,14.09,6.148457763450196,70.25,4.733842036763448,0.48,299.5,0.0015625763851310854,215.84,351.7703195743036
725360,1981,15.11,4.803247917746131,71.21,4.907995038838033,0.5,690.25,0.0013629225647906072,212.59,346.8700026158764
722350,1986,22.83,2.2962287476419005,71.57,6.159277240328303,0.8,716.8,0.0029156118267968842,244.82,398.6682450920579
726510,1990,15.62,6.084290478717886,65.77,6.923059538370824,0.61,405.7,0.00202259122516938,221.89,356.34035181141945
726400,1980,13.73,5.9669532646494945,69.74,3.8711557262652083,0.48,602.1,0.001135274019257368,208.47,344.38604901945763
722340,1986,22.29,2.451842168089325,73.41,6.626274322969399,0.73,675.9,0.0030584296639207253,237.81,385.8859834662917
724460,1989,17.97,4.3619499914122395,67.37,5.570728364221485,0.68,832.0,0.002703779594968918,228.29,364.1156289343582
725190,1980,14.95,5.926501182013782,69.79,3.986350134788077,0.52,535.9,0.0008289230361388203,213.15,335.06644173985995
723060,1987,20.43,3.0077988425924738,70.43,6.119293813522618,0.72,613.3,0.0020091993216505774,230.31,378.7956914001286
726370,1962,13.95,6.57673181139396,70.96,5.2564657058343665,0.47,416.5,0.0018958117127175207,208.24,341.6878659265053
722510,1984,25.02,1.1257770467027888,68.56,4.864162483319193,1.02,174.4,0.0037706471210489025,236.19,387.00298558765104
725300,1978,15.53,6.019887009230248,69.66,4.112645018506053,0.54,708.1,0.0019449574310345607,216.42,353.5219930542009
725280,1974,13.79,5.516942796216794,67.92,4.535252239067404,0.51,551.95,0.000634600853125471,195.39,326.69544725157715
723340,1974,21.57,1.951576882294963,75.45,4.008708528069891,0.64,963.7,0.002495846482896716,228.67,378.49872138136465
722500,1988,25.46,0.9998093288478361,76.26,3.524035526605534,0.79,396.3,0.0022820862303183434,230.25,389.2453266719259
722530,1994,25.1,1.7068963231365013,65.16,6.223360497903829,1.13,625.7,0.0023479631999328964,229.82,400.58360271895873
727530,1984,13.12,8.98454989255032,61.0,6.481983656054662,0.59,279.8,0.0007700461677939963,215.67,333.6451637400894
723230,1973,21.13,1.8985594327211983,73.09,4.050557450628206,0.68,954.0,0.0016579349306763704,226.55,375.2651783559503
726350,1991,16.1,5.119497128591843,69.64,4.813736460336564,0.56,722.3,0.0016980763495320305,204.89,358.7927307829789
725360,1961,14.48,5.545865249831514,75.19,5.170156240324488,0.41,520.3,0.0010428103648173872,206.7,342.6869461493752
723270,1980,20.66,3.7603708799910387,65.81,5.737699982672758,0.84,659.1,0.0012427524560859164,240.62,393.25919963049034
723340,1988,22.72,2.6095610183978413,61.62,6.562457957019953,1.08,544.5,0.001490844473704107,251.59,398.4771290858229
723340,1973,22.13,2.1179880284515353,70.7,4.1340872246121245,0.79,977.9,0.0021406926354669295,232.73,381.11013559199154
724060,1965,17.61,4.390297341129258,68.37,5.863692078246754,0.64,488.25,0.0010823819967031823,214.37,359.94892406330695
722560,1975,22.44,2.5194619446921425,69.58,4.4237902827890805,0.84,701.7,0.004695539431286309,236.97,388.31783958801327
724460,1984,17.3,5.5488450623160945,66.0,5.170029159298865,0.68,660.1,0.0013580529940138844,228.72,376.30244555496415
724380,1998,18.26,3.911108300609642,72.45,4.272754084085347,0.58,853.6,0.00175361658024462,196.98,344.94889882761794
724230,1961,17.85,3.6431565943115243,73.68,4.073143871535766,0.54,848.2,0.0013175237610420151,204.28,348.75954944319375
724340,1961,17.8,4.058324506748888,63.76,4.3011331692337125,0.75,898.1,0.0017379095296465052,220.17,361.9428246935963
725430,1979,14.57,6.348944631068054,72.27,4.636492806131756,0.46,645.5,0.0017965713698973598,220.25,345.05185093098106
723230,1979,20.14,2.1847839818207504,72.17,4.178448681077246,0.66,894.9,0.0013236094093927989,214.94,365.93201221621405
723170,1984,18.06,3.273271702742974,67.09,5.212297974643592,0.69,912.6,0.0020851133031127614,221.84,372.43871372943374
724320,1974,18.92,3.1210936474916187,68.88,3.8553718675498727,0.69,750.4,0.0015821837175884342,212.72,354.76506864045695
725390,1992,12.92,6.07186153168706,73.23,4.975751347083256,0.4,613.2,0.0010095108116862871,189.23,348.79860363182206
726360,2005,15.25,6.174022355750759,66.78,5.065757686679291,0.58,333.8,0.0012655562584393957,211.86,351.5591352046269
726360,1992,12.89,5.375722737302427,70.51,5.414898120027189,0.44,402.2,0.0011437501309627244,194.79,361.8419548955306
724320,1961,18.71,3.352964369782939,69.7,4.89978400373885,0.66,839.3,0.0014859112722503925,216.28,360.38327065486544
725170,1964,16.07,4.651390023338624,66.38,6.632581653380693,0.62,477.2,0.0007148160254498099,211.29,358.8990588524469
725390,2004,14.78,4.411435611312157,72.57,4.309329366850452,0.46,647.35,0.0014084227847330048,186.06,320.30284104206737
723040,1985,21.72,1.6118354161240909,75.18,3.2033356923679035,0.65,645.9,0.0015939632998244026,240.68,384.2050212812562
725480,1973,15.85,4.650669996695509,66.6,4.204763811100705,0.61,743.2,0.001232081904880757,212.88,341.80579423270365
725330,1978,15.72,6.084057388078184,68.33,4.665713711044163,0.57,476.3,0.00108797136538371,216.92,346.3202102891693
726540,1988,16.55,7.05269196639465,59.97,8.143968232605918,0.76,422.7,0.001028214812795721,244.43,367.01809953482154
722540,1990,24.96,1.7481919353688309,69.0,6.264228516803112,1.0,400.0,0.0019223069275822247,233.51,389.37801867825857
723340,1961,20.78,2.377324602976516,67.42,4.0663077620925385,0.81,610.1,0.0014618335597950589,224.09,368.9130187679855
722080,2003,22.71,1.389772436712857,78.56,3.3790757106420726,0.6,1034.7,0.0018590048088150363,218.23,378.1809443733534
722080,1994,22.9,1.3500405802582163,72.82,4.873361105850119,0.77,1030.2,0.0026118084032891167,224.98,377.1414937033326
725460,1981,17.77,3.6511669649855807,62.15,5.722289504320182,0.78,620.1,0.0028792655346234273,222.39,357.21252164873385
725350,1984,15.26,6.24599872179295,61.98,4.1426656509813755,0.66,538.9,0.001316040901032367,204.54,348.2168768709789
725390,1991,15.7,5.399948814415874,73.7,4.636822936074154,0.47,507.1,0.0009440715107751447,202.28,352.3480431267955
722260,1989,22.1,2.0584023010697186,76.54,4.83152520270198,0.63,1304.0,0.0023629698755775514,227.7,390.75455407091835
725370,1975,14.52,6.244365217056131,69.45,3.7487641719152984,0.51,574.85,0.0014107134190728904,207.24,350.00278646955053
725330,1979,15.52,4.564939791816023,71.57,4.302777316086023,0.51,505.5,0.0011546266864595717,209.77,340.38513178699645
723270,1981,19.94,2.90275776312762,67.88,5.1426768639222775,0.76,699.9,0.0021867644065407935,228.51,376.84976013143427
725320,1980,17.09,5.590629312944443,69.96,3.991383835645965,0.59,722.5,0.0018091855223946027,223.56,365.23194578241765
723340,1983,21.66,3.1258488343392483,69.04,4.674638079593613,0.81,804.0,0.0024626817690451288,235.71,388.02064074093454
725330,1987,17.08,4.436784311564112,70.15,5.925057695708707,0.59,587.6,0.0013525151285388199,220.59,360.22564442485657
724560,1992,17.86,3.353415498968094,70.52,5.457195877074803,0.61,643.1,0.001297988073614934,210.19,373.0664024024096
725170,1992,15.54,4.523359214335954,69.07,6.231242408280103,0.55,647.65,0.0010889518926201587,192.95,360.3819063620768
722260,1981,22.77,2.1317734255787166,69.7,4.197153954039361,0.85,712.2,0.002740657839059034,238.17,390.32013507802463
726370,1974,14.2,5.287041245374936,66.7,4.226508609001428,0.54,538.2,0.0009739406872919815,200.46,332.9034251907124
722080,1978,22.34,1.947264933564327,74.28,3.879884236152481,0.7,727.2,0.0015885024783303435,234.92,381.90413491475863
724510,1982,18.69,4.598997568758614,59.87,6.471587267394091,0.87,403.0,0.001933917691867481,239.71,381.4166832786382
724320,1970,18.95,3.688472791663431,72.04,3.7253217226989457,0.62,838.8,0.0017328449356846568,218.43,360.7547039742927
725300,1991,17.5,4.658354600786511,66.09,5.010300156328137,0.68,517.5,0.0012160771135459093,207.35,356.80598587424674
727640,1977,13.96,5.840783786019858,60.57,8.563099422439098,0.63,371.4,0.0008170036297368274,222.93,350.8867806658051
725300,1977,18.23,3.767396177573905,62.02,4.581839072495782,0.8,638.8,0.001439257946604557,215.58,358.20412611309877
725290,1962,14.2,5.988481061576567,69.61,4.709722946831497,0.5,487.9,0.0009212512107335998,215.79,353.7691048098406
725360,1994,15.5,5.041066352555237,69.34,6.212247316919621,0.54,455.8,0.0011351312423716503,212.8,357.0776519618922
727530,1981,13.77,5.841891387199927,64.2,6.96297358168603,0.57,339.4,0.001743244664969566,216.91,329.08455353442673
725170,1981,16.48,4.3155258670856576,66.85,5.895607665820462,0.63,562.7,0.001067914034002723,204.74,348.39528857192914
726450,1975,12.55,8.586940297416858,70.54,3.7021087731851505,0.43,718.25,0.0012970943835465664,208.99,325.97189089866174
722560,1983,22.82,2.7020954018467593,66.33,4.973539129587777,0.95,383.3,0.001707413960985626,245.33,400.8006491537243
726510,1961,14.47,6.451972373079327,63.69,6.035497103871185,0.6,435.4,0.0011849621118646902,219.69,360.70918496431034
725280,1966,13.63,5.9826320618598885,69.71,4.418774978135553,0.48,547.9,0.000872852217959573,206.17,341.23286172168
726350,1992,13.43,5.591019478521888,72.4,5.66164536333593,0.43,730.8,0.0019360996315908427,185.77,346.1219036873749
726450,1988,15.05,6.669989811428118,66.24,6.326136556591433,0.58,364.9,0.0013097861299046316,228.35,356.90393525950486
722560,1989,23.55,2.5136568952486105,67.7,5.563754832176258,0.95,561.0,0.002603954104933673,250.42,400.9357589140239
724320,1979,18.84,3.5239994508503827,70.17,3.7969466537244836,0.66,805.6,0.0010051521055043822,217.32,365.72937302905217
722530,1962,24.94,2.0280139140840125,62.33,7.157545937428196,1.21,332.45,0.002528800166124989,262.06,420.81488217906167
723340,1972,21.72,2.430778520511654,61.34,3.7496656630597007,1.02,779.0,0.0024549220383210746,241.92,387.50801448204777
725320,1963,16.89,4.269470581312632,67.46,5.505369605175562,0.63,522.4,0.0017081198901809447,223.61,361.88061384672625
726360,2002,14.64,6.383802748504793,73.28,4.279214493037083,0.45,490.4,0.0014315095958017823,213.39,365.06102695575635
723230,1983,20.05,3.2412566727244,66.25,4.641863158915619,0.8,943.65,0.0021061552412277016,224.71,374.9891589653844
724510,1996,17.83,5.391077395220527,62.68,8.630323278116004,0.77,584.85,0.0023427320184882332,253.78,410.38952798168333
723170,1975,19.51,3.1589182978149837,74.9,6.026827211482907,0.58,985.55,0.0016037593582611206,217.22,368.4608404681253
724560,2000,20.31,4.0096697340402745,65.06,6.421871760139031,0.84,481.8,0.0018613283275547023,238.84,379.4505477817291
723270,1986,21.02,2.883141376623389,65.55,6.659587335011623,0.87,381.2,0.0010831035318534204,244.18,387.901865066454
725190,1964,14.94,5.565785114620059,65.39,5.0988044946154165,0.59,441.2,0.0007425229620592277,211.4,348.637082438668
724230,1972,18.8,3.485943288322201,65.46,3.903648234530176,0.76,726.0,0.0011162485539937127,222.92,365.3170667927659
723060,1991,21.15,2.3087803213239293,71.77,5.905192156073143,0.72,661.7,0.002365043474970686,217.78,380.49475364103205
722510,1998,25.82,1.3190019727801934,74.61,4.47517139760559,0.86,399.6,0.0019182196342410478,250.04,424.68697416532456
725210,1981,15.66,4.284125372612181,64.95,4.513556716784732,0.63,688.15,0.0012052640093799041,203.2,334.98466263153904
722230,1986,23.17,1.6848356191856644,75.03,5.573100741978013,0.72,905.3,0.0027750471121760923,237.46,389.2262728687519
722260,1985,22.86,1.6210560776249365,71.41,5.371015300062447,0.81,585.9,0.0018270119569579067,233.93,395.661793755001
725240,1991,17.5,4.312772431063329,67.81,4.74757081625156,0.65,521.4,0.001088635435377378,214.03,367.82049202648426
722340,1983,20.62,2.477098305066891,78.34,5.2480555426316196,0.53,1031.7,0.002406031386293399,227.09,382.98143505576536
723040,1984,20.34,2.3656222791818213,72.6,2.924202311084619,0.66,802.0,0.0018915536257496808,232.92,387.11956557096465
725190,1973,15.56,4.646484557135728,74.76,4.1092880143013035,0.45,873.6,0.0015781027024503527,201.94,323.083272093651
725300,1994,16.15,4.770772701897066,64.78,5.827173319134353,0.65,419.6,0.001246516391434013,214.07,356.36932027071896
726510,1975,14.35,9.045458928479706,67.99,4.6669380575766874,0.53,554.7,0.0013385617720349954,218.93,352.3460364145632
725570,1979,15.25,6.707648443989391,69.86,4.2737030264373725,0.53,604.5,0.0015826141675717123,224.84,355.0197278393088
725440,1994,16.59,4.6279313305664385,69.12,6.546395167206909,0.59,521.8,0.0018256534220522926,220.53,372.9062436931159
726410,1963,14.79,6.018955028495184,69.79,4.726023007464119,0.51,557.9,0.0021505629055837243,226.58,361.69445488064883
724290,1988,17.81,4.962263097522696,60.31,7.292635797199325,0.82,497.2,0.0015718270102287582,226.85,365.26054572648087
727640,1990,14.31,7.110442455476648,59.99,8.608268017641276,0.66,292.8,0.0010771813127943182,233.15,358.35938115822745
724320,1981,19.26,3.5079367785764375,71.19,4.263120310609321,0.65,816.4,0.0019340971165461927,219.38,360.14255896712746
724290,1994,16.87,4.531156724129442,67.13,5.763122603648106,0.64,575.3,0.0013105206328418684,215.17,364.4423815231657
726360,1995,14.61,5.943173887916343,72.33,5.014078280600278,0.46,386.55,0.0010918888499792422,194.3,354.63419151422255
726410,1975,14.02,8.082889478948044,68.67,4.034584996641422,0.5,723.7,0.0021273335354049646,206.78,340.7809153119435
724400,1985,19.63,2.7861337296706097,67.96,4.033880838164729,0.74,775.7,0.0018304225192749325,227.3,373.72242297964357
726360,1997,13.01,5.603132129365993,71.34,4.94286301776865,0.43,413.4,0.0009692367429579689,207.71,364.8931228314177
725460,1963,16.82,4.533021289298727,72.17,4.557828966936105,0.54,570.3,0.0014579158097015933,219.97,359.454355146308
724560,1961,17.2,4.3507726219305995,72.01,5.528537961353266,0.55,805.8,0.0016403939441079279,220.95,369.56838374887843
722510,1982,25.35,1.2294751973256342,77.9,3.621573989777849,0.73,193.3,0.001696105863195692,221.06,372.0615124392696
725300,1989,15.33,5.423177351662309,68.16,5.004936761864555,0.56,606.7,0.0024728352649151346,205.46,341.03293951971335
724380,1981,17.39,3.9285609758332694,66.74,4.250470133223608,0.67,700.2,0.0010665790222192317,216.7,363.38801168431553
725440,1992,15.61,4.414734527648411,70.44,6.516688240286201,0.53,631.1,0.0013599856883458681,204.82,370.0663197809147
725210,1974,15.32,4.2478305287122256,69.5,4.193379275240826,0.53,725.9,0.0012662051591410687,204.07,342.1854352224082
725480,1987,17.02,4.853643162920258,68.66,6.296019003754398,0.61,667.6,0.0017731724647275043,222.23,356.20608536921765
722350,1984,21.84,2.2583742812553482,72.46,5.159516679088097,0.73,667.1,0.0021068905487430702,236.85,394.94778095918207
725390,1995,14.33,6.330705226751622,73.8,5.200100160930246,0.43,378.0,0.0007532779851231972,192.57,351.7044757910425
724290,1989,16.47,4.556815775079018,72.42,4.33757655246198,0.52,938.9,0.0015444458422754956,204.77,342.0948756275035
726350,2004,15.26,4.167098786169271,70.16,4.332606957535521,0.52,596.5,0.0012589181681370853,185.74,311.37373400753097
724650,1988,16.99,6.185296855982156,57.33,10.065856916775447,0.83,465.9,0.0017209292903020371,260.32,395.03683926905353
724060,1977,19.7,2.966938634370389,64.58,6.514973390956464,0.82,472.4,0.001480686174972844,220.91,366.79159057311864
725290,1988,14.56,6.17423900410924,68.38,5.770917108185812,0.53,425.8,0.000974626403091157,214.91,349.6263620727205
724500,2005,20.31,3.57212873926333,64.8,5.637133225128238,0.85,734.2,0.002672315696791463,231.44,379.53930920350047
726580,1964,14.51,7.7037905063470165,65.12,5.629670845709275,0.58,578.9,0.0015470243289615563,216.28,353.75285181363137
722500,1990,26.36,0.8512763522964073,76.26,3.118856052877311,0.83,369.6,0.0022233467312595405,226.85,376.9486647399226
722500,1974,25.94,0.7656761452363601,74.67,3.379719829310042,0.87,358.8,0.004486587614578786,247.81,405.89774277783846
724380,1993,17.0,4.496800520415881,74.69,3.887055606649206,0.49,832.65,0.0013907743156953772,198.72,369.4409985882964
726400,1995,15.6,5.458413733121129,70.37,4.0395770451689845,0.53,528.05,0.0013258539564790753,194.66,344.22193016959835
725190,1979,14.73,5.083886883007852,71.38,4.343501396382839,0.48,599.9,0.0009454197404509707,207.06,329.3585824566564
722080,1975,22.13,1.8202466970706335,73.81,3.689019120413516,0.71,1044.6,0.0023115096768624548,228.54,383.6246071649952
722260,1980,22.97,2.1337197073789502,70.26,4.612291310686098,0.85,844.9,0.0019341123117317045,229.74,401.6665095682078
723170,1972,18.44,3.0659001598924167,69.36,5.79192451118467,0.66,637.6,0.0011156048060293256,228.63,374.36566041120585
724380,1972,17.11,4.509176650719645,68.33,4.464486117317122,0.62,685.4,0.0014970375847675288,217.85,359.7432600773477
727530,1979,12.07,10.901763220235479,66.54,4.545486843018365,0.47,374.2,0.0016314016323140292,203.68,311.8018021322286
726350,2000,14.98,3.9378850706061708,72.63,4.230264185904431,0.47,799.3,0.0014149884510586486,186.38,314.61196161693573
724380,1961,16.29,4.338580455829048,74.31,4.3196971911777595,0.48,861.2,0.0015794438498123885,210.06,343.9396381039425
725430,1986,16.35,4.402286191085947,71.83,5.090271106090153,0.53,686.8,0.0016762292836886201,203.97,344.30597382026997
722540,1981,24.39,1.5694217409836846,68.35,5.132841556808955,0.98,886.6,0.0032961140313605766,238.96,394.9561669626996
724380,1982,17.2,4.236970593086902,68.76,4.284842271971992,0.62,610.2,0.001350274534457778,219.11,362.4185706179486
725430,1963,15.99,4.925382927651929,66.87,5.83631580726882,0.61,653.4,0.0017394022759281435,218.99,352.8811041037863
723080,1995,21.11,2.5375391063698,67.49,4.6191844417845385,0.83,542.8,0.0011426179141568,217.9,375.19150017583655
724290,1992,16.06,4.273652013833687,72.53,4.346833269749377,0.51,727.6,0.0013484736158707812,188.76,342.3386922673136
723170,1961,18.62,3.04681415345745,70.93,6.23690387466998,0.63,767.0,0.0016814656339028703,227.67,375.2891087497639
726450,1981,13.62,5.259976404140354,71.11,4.849944226252424,0.45,391.6,0.0008542327073976589,205.6,331.8160996026493
724400,1993,18.34,4.2375323968449,74.7,4.5006172357554535,0.54,1103.0,0.0018322730172001614,206.29,384.87649787860414
725330,1991,17.64,4.395639885180899,68.9,4.633448067100244,0.63,700.2,0.0018286610174836017,212.87,361.6457843326516
724510,1971,18.08,5.303737510058844,56.58,8.488587765907134,0.91,379.4,0.0017425106426012477,262.0,401.436079097063
726510,2004,15.17,4.630239974935545,67.81,5.205704645349935,0.56,593.25,0.002387499055986987,207.39,345.2200779668728
724460,1985,18.35,3.1271603735239357,69.97,4.750936915765924,0.64,930.6,0.0019133937111463601,222.22,363.5073597273266
726450,1994,14.09,5.789701395277516,72.09,4.531405384873106,0.45,626.1,0.0018212325674007385,201.07,353.2377809528361
726450,2001,13.93,6.263165354481862,74.44,4.409836270418164,0.41,509.9,0.0006454014769638867,209.5,351.40997507952034
725350,1992,14.46,5.034286325754786,71.28,5.112475396591584,0.48,620.7,0.001287724549486017,192.2,349.1722500953266
726510,1986,15.17,5.148567203764912,72.07,4.655281550944875,0.49,707.7,0.0018744727451515438,214.78,355.0804729208774
724500,1998,20.58,5.021516217941381,65.78,5.893487180895712,0.84,438.0,0.0012381520346402878,232.1,378.09536769251605
725290,1983,14.75,5.589133450601942,70.14,4.839362835464269,0.5,511.8,0.0007821485257726373,208.02,349.70706796298487
723230,1974,20.54,1.814541976621863,74.97,4.3425731465616355,0.61,852.2,0.00252092101834868,226.81,377.38586713378993
725290,1964,14.75,5.52104987764353,65.12,4.989424371897026,0.59,390.5,0.0005943631710499957,210.12,343.45159065402373
722080,1979,22.25,1.7452467289937714,74.42,4.522794312700826,0.7,1063.7,0.002572943566014941,229.01,380.8918986048568
722230,1981,23.59,1.6052360068535168,69.8,4.859383058179409,0.89,980.9,0.0034202354962008384,226.76,377.76382218932076
725430,1983,15.93,6.651977808103189,71.41,4.865391604034006,0.52,595.1,0.0010672297042621573,206.14,349.199299893441
722080,1999,22.32,1.9882098073981511,73.34,5.4376961619119255,0.73,740.25,0.002367898598088192,259.72,409.6519617927468
724400,1987,19.71,3.444921391216101,70.36,5.454162106164272,0.69,727.6,0.002327468913002648,237.05,378.3935982048252
725440,1997,16.05,4.877304610618959,69.68,5.672308692454314,0.56,607.0,0.0017949729427252346,207.39,350.25131935066844
723230,1975,19.95,2.7310690488299274,74.64,4.423985196440238,0.6,1108.4,0.0023917420241129465,221.46,364.6958358092957
726370,1981,14.32,5.09241665542735,69.48,4.91065005821579,0.5,624.8,0.0009534275124767183,207.31,338.4178937846712
725210,1982,15.36,4.78601188678302,64.47,4.898279885010885,0.62,489.85,0.0009373111685704555,204.65,348.08758500754067
723080,1987,20.4,3.2675336054480315,71.61,4.718432508090926,0.69,628.6,0.0017502627355345394,219.99,368.18072445219855
726400,1991,16.33,4.967448891662445,68.93,3.9727352231708597,0.58,642.4,0.0018526314533746093,203.4,361.2655367769733
722260,1993,22.41,2.6431705353785686,69.68,6.131139414979868,0.83,723.8,0.0018465726676169776,234.94,397.1829763012343
725360,1986,15.85,4.7714328852650825,73.22,5.278955338517064,0.49,691.8,0.0018561609129532238,215.51,355.94794434261286
723080,1964,19.27,2.8736548732595484,72.3,4.3957214851538335,0.63,993.5,0.003214490151043628,210.42,365.53616849361026
726370,1987,16.22,5.08923429619632,72.92,6.166610841659959,0.5,515.9,0.001967423838605091,213.58,345.4338843313464
725350,1985,16.76,3.925819512412406,63.01,5.182272722476919,0.71,504.2,0.001206810917556604,212.5,353.40699641547604
725460,1961,15.49,5.390011019633896,71.69,5.506098046151433,0.5,825.3,0.0017312153552882328,216.54,357.3373255668314
726400,1983,14.4,6.577981990177613,68.72,3.3801612404280705,0.52,636.3,0.0014117340031377314,206.84,347.0758217681805
725190,1961,14.63,6.217552835725432,69.37,4.558242042895742,0.51,567.9,0.0009827277783867037,198.23,330.479169409542
723230,1982,20.55,2.259550303966831,72.45,4.979300651719208,0.68,721.2,0.0015174196658403307,220.82,369.2938272626372
725370,1961,14.93,5.217133679856474,70.42,4.767319695614712,0.51,759.7,0.0019895277844584223,203.67,342.59388776397947
724060,1976,18.57,3.0584114226092387,66.72,6.165732754556648,0.72,672.7,0.0017974021708040083,220.2,365.81135815762696
724650,1983,16.41,7.28370213141401,58.28,8.844328578188382,0.79,367.1,0.001556662438977295,248.49,387.13352574980627
722340,1980,22.84,2.651065505208055,73.73,5.625746616798516,0.74,1175.1,0.00196084533525161,231.15,373.6700688865362
723170,1979,19.13,2.383902129929827,73.03,5.57817645393771,0.6,812.5,0.0024916690401617573,215.89,363.48753663067504
722080,1992,22.18,1.8463388975441275,74.25,5.350905429101045,0.7,896.7,0.0020922193554792504,215.28,378.22105595947727
724320,1994,19.62,3.546011094954003,66.7,5.698797683968195,0.77,497.5,0.0012895315873617465,226.88,382.23539103251886
724650,1975,15.29,6.750455948615044,57.75,9.71971741550797,0.74,376.3,0.002458734733863526,250.87,389.6735284106987
723340,1991,22.85,2.118116605067655,69.1,4.824121146656863,0.87,836.0,0.001623985982794325,216.17,371.6278407481194
725190,1967,13.25,6.0421461213552465,69.66,4.9146460309916025,0.46,574.9,0.00130552244306708,204.68,343.63312267256896
725350,1962,15.3,5.852960726163764,69.73,5.466070944446581,0.53,536.8,0.001697166142943318,210.17,347.0743174021712
724230,1991,21.14,2.8927778795132286,66.48,5.0122188380881605,0.85,555.9,0.0017962093471641,215.16,372.2218438923436
725480,1990,15.68,5.144249459103904,72.77,5.320272532588486,0.49,934.7,0.001640205926659111,209.67,341.6987848906578
725240,1980,15.07,5.5783955322324195,70.97,3.9266104009116867,0.5,625.4,0.0009962989254951675,202.87,343.50752952285217
725330,1990,15.93,4.400657779718509,73.09,4.856044068187278,0.49,751.5,0.0011951565326684002,204.39,345.7086526321232
725360,1979,14.84,5.104521312427667,74.17,4.5016408706560265,0.44,650.6,0.001207236780408236,214.17,345.1353782082131
724510,1974,18.93,4.358531074398097,57.02,9.431493749298939,0.95,427.8,0.002892901057062989,261.69,414.4083378877653
723270,1970,20.39,2.9711706408557164,68.52,4.324437251342007,0.76,833.2,0.0019137763253288893,227.85,382.77272330192204
722260,1970,22.45,1.998691779640379,74.21,4.471615798606354,0.71,793.6,0.001911391011879158,233.91,388.48594192153945
723230,1993,20.56,3.2834406588606195,71.79,5.830657701990402,0.69,871.4,0.0024906285155738973,223.07,388.031130991768
725260,1962,14.63,5.520794111649786,68.38,4.927077058032001,0.53,545.8,0.001653050269408248,220.81,372.1563192206175
725300,1982,14.92,5.8815869347124705,68.92,5.498803436560537,0.53,613.0,0.0019064976692350069,206.31,343.3312374499381
722510,1962,25.53,1.3004363005848207,71.76,3.831605031951678,0.94,281.9,0.0016175543724365631,232.28,382.4037727173283
722500,2001,26.4,1.0044066115925994,77.32,3.7630741118927196,0.8,280.9,0.0015034888095707124,244.9,400.6113230639511
725370,1963,14.5,5.348099281219118,72.59,5.166903020723886,0.46,423.2,0.0011977468284918762,213.66,350.30855868759636
723040,1989,21.12,1.936603160650222,79.48,2.519921538349517,0.52,1642.1,0.0023917914555167887,221.4,380.8660862165019
725170,1973,16.86,3.828549276576477,70.32,4.814760844209255,0.58,783.85,0.0013255233208445973,205.5,335.7418687581023
726580,1962,13.01,8.086207727274719,72.54,4.254301468616561,0.41,607.0,0.0014906187571334627,208.68,337.4463417918439
725330,1985,17.49,3.8982133050036167,64.63,5.169401982901289,0.71,508.3,0.0012979265879405142,216.03,354.5285275816035
723060,1963,19.59,2.4265728050085897,67.77,7.891857433868744,0.74,504.6,0.0012160414795146192,229.84,381.5937190429039
723230,1962,21.33,3.26619033005116,64.35,6.135040627711506,0.92,605.3,0.0014913477016952235,230.16,381.5182731807982
724290,1982,16.39,4.542034528845265,69.85,4.559458048269516,0.57,655.7,0.0016361965239393879,207.4,347.19352029183074
724060,1966,17.67,4.406842124197824,61.07,6.454878018110409,0.79,591.3,0.001192207345024044,213.34,359.09624380566595
722140,1982,23.29,1.5980477188457487,77.86,4.819631859169712,0.64,1064.9,0.0028855826320917685,225.56,375.3867285887586
725280,1965,13.43,6.250791611855218,71.33,4.118024426948463,0.44,427.5,0.0007172244165667659,199.36,342.25566021351415
726540,1999,15.4,5.6065581696792535,72.39,4.791228018751155,0.49,394.3,0.0010000069509581001,232.56,380.1929988606326
724560,1981,19.12,3.237861139332875,69.9,4.314550641138908,0.67,823.7,0.0023230192585190976,221.82,356.90677461681855
723270,1985,20.81,2.4817153461323507,67.42,5.557171776272282,0.81,468.9,0.001179876214807543,237.67,380.4296463301527
723230,1984,19.74,2.779588184845825,68.82,5.125568678150841,0.73,827.8,0.0017839102333148025,227.47,378.0254167246041
726360,1994,13.83,5.411029951464468,71.74,4.908240338633478,0.45,512.2,0.0011432114119457445,215.89,371.7782259832741
724500,1979,19.5,4.021848346276899,63.42,5.051946960108189,0.84,508.5,0.0016403174597832426,242.61,383.35894828078125
722230,1973,23.8,1.2825195057684917,73.84,3.980990705370646,0.78,1380.9,0.003262668524244897,211.4,355.1623482889126
